text,category
Steak sapi ribeye mengalami kering berlebihan terlalu hard saat dari kompor main stove. Harus direject oleh kitchen manager,OVERCOOKED
Mayonaise mengalami expired date hari ini saat pada cold storage rack. Harus harus dibuatkan waste log entry,EXPIRED
Kentang goreng kondisi keras sekali terlalu overdone dari kompor main stove harus dibuatkan waste log entry.,OVERCOOKED
Susu cream expired date terlampaui di refrigerated section - disposal required immediately,EXPIRED
Laporan: Sayuran brokoli ditemukan kekuatan tekstur berubah keras di dari kompor main stove. wajib segera dibuang sesuai SOP,OVERCOOKED
Laporan: Batang seledri ditemukan sisa trimming yang banyak di di prep station. disposal required immediately,PREP_WASTE
Steamed broccoli over-prepared untuk service after lunch rush - harus dibuatkan waste log entry,SURPLUS
Laporan: Rice bowl ditemukan tersentuh oleh hands bare di di service counter. noted dalam daily waste report,CONTAMINATED
Saus tiram mengalami terlewat 1 minggu dari expiry saat di dry goods shelf. Harus wajib segera dibuang sesuai SOP,EXPIRED
" Daging sapi cincang berlendir kekuningan di counter prep station, direject oleh kitchen manager",SPOILED
Laporan: Rice pilaf ditemukan terlalu gosong kecoklatan di dari kompor main stove. noted dalam daily waste report,OVERCOOKED
Mayonaise mengalami sudah melewati MHD 2 minggu saat di dry goods shelf. Harus disposal required immediately,EXPIRED
Noodle dish mengalami tercampur cleaning chemical spray saat di plating area. Harus disposal required immediately,CONTAMINATED
" Ujung daun bawang sisa trimming yang banyak during vegetable prep, wajib segera dibuang sesuai SOP",PREP_WASTE
Ranting parsley mengalami sisa trimming yang banyak saat pada cutting board. Harus wajib segera dibuang sesuai SOP,PREP_WASTE
Fresh fruit salad over-prepared untuk service in holding warmer - wajib segera dibuang sesuai SOP,SURPLUS
Salad Caesar mengalami terkontaminasi hair saat di service counter. Harus wajib segera dibuang sesuai SOP,CONTAMINATED
Potongan wortel mengalami over-trimmed during prep saat pada cutting board. Harus wajib segera dibuang sesuai SOP,PREP_WASTE
Fresh fruit salad tidak terjual hari ini end of dinner service - harus dibuatkan waste log entry,SURPLUS
Sayuran brokoli kondisi terlalu gosong kecoklatan grilled on BBQ harus dibuatkan waste log entry.,OVERCOOKED
"laporan staff shift: Daging sapi cincang berbau busuk tidak sedap di counter prep station, wajib segera dibuang sesuai SOP",SPOILED
Susu cream expired date hari ini pada cold storage rack - noted dalam daily waste report,EXPIRED
Ujung daun bawang mengalami excessive peeling waste saat di prep station. Harus noted dalam daily waste report,PREP_WASTE
Ujung daun bawang mengalami bagian tak terpakai dari prep saat pada cutting board. Harus noted dalam daily waste report,PREP_WASTE
Keju cheddar kondisi expired date terlampaui di refrigerated section noted dalam daily waste report.,EXPIRED
Laporan: Potongan wortel ditemukan sisa trimming yang banyak di during vegetable prep. disposal required immediately,PREP_WASTE
"inspeksi menemukan Grilled chicken breast over-prepared untuk service after lunch rush, noted dalam daily waste report",SURPLUS
Salad Caesar tersentuh oleh hands bare during food assembly - disposal required immediately,CONTAMINATED
Ikan cod fillet kondisi keras sekali terlalu overdone dari kompor main stove noted dalam daily waste report.,OVERCOOKED
Ranting parsley mengalami over-trimmed during prep saat during vegetable prep. Harus noted dalam daily waste report,PREP_WASTE
Portion rice mengalami over-prepared untuk service saat in holding warmer. Harus direject oleh kitchen manager,SURPLUS
Laporan: Batang seledri ditemukan excessive peeling waste di di sink area. noted dalam daily waste report,PREP_WASTE
"catatan chef: Steak sapi ribeye terlalu gosong kecoklatan grilled on BBQ, disposal required immediately",OVERCOOKED
Laporan: Fresh fruit salad ditemukan tidak tersentuh customer di after lunch rush. noted dalam daily waste report,SURPLUS
Batang asparagus mengalami excessive peeling waste saat di sink area. Harus harus dibuatkan waste log entry,PREP_WASTE
"catatan chef: Potongan wortel terbuang saat pemotongan di prep station, noted dalam daily waste report",PREP_WASTE
Laporan: Tahu segar ditemukan berjamur hijau kebiruan di di counter prep station. harus dibuatkan waste log entry,SPOILED
Batang asparagus terbuang saat pemotongan di sink area - disposal required immediately,PREP_WASTE
"catatan chef: Steamed broccoli tidak terjual hari ini in holding warmer, disposal required immediately",SURPLUS
Minyak zaitun terlewat 1 minggu dari expiry in cooler cabinet - direject oleh kitchen manager,EXPIRED
Mayonaise terlewat 1 minggu dari expiry in cooler cabinet - noted dalam daily waste report,EXPIRED
Ayam grilled kekuatan tekstur berubah keras dari kompor main stove - harus dibuatkan waste log entry,OVERCOOKED
Ikan cod fillet mengalami kering berlebihan terlalu hard saat dari deep fryer. Harus noted dalam daily waste report,OVERCOOKED
Rice pilaf mengalami terlalu gosong kecoklatan saat dari deep fryer. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
Ujung daun bawang kondisi over-trimmed during prep during vegetable prep disposal required immediately.,PREP_WASTE
Ayam segar berlendir keputihan di counter prep station - disposal required immediately,SPOILED
" Telur ayam berubah warna kehijauan di dry storage, wajib segera dibuang sesuai SOP",SPOILED
Laporan: Ikan cod fillet ditemukan terlalu gosong kecoklatan di grilled on BBQ. harus dibuatkan waste log entry,OVERCOOKED
Ikan salmon berbau busuk tidak sedap di chiller utama - harus dibuatkan waste log entry,SPOILED
Ikan cod fillet kondisi kekuatan tekstur berubah keras dari kompor main stove harus dibuatkan waste log entry.,OVERCOOKED
Daging sapi cincang berubah warna kehijauan dalam freezer - wajib segera dibuang sesuai SOP,SPOILED
"inspeksi menemukan Chicken stock tidak terjual hari ini in holding warmer, wajib segera dibuang sesuai SOP",SURPLUS
Susu cream sudah melewati MHD 2 minggu di dry goods shelf - harus dibuatkan waste log entry,EXPIRED
Ikan salmon kondisi berbau busuk tidak sedap di rak pantry direject oleh kitchen manager.,SPOILED
Ketchup expired date terlampaui di refrigerated section - direject oleh kitchen manager,EXPIRED
Keju cheddar kondisi expired date hari ini in cooler cabinet harus dibuatkan waste log entry.,EXPIRED
Ketchup telah lewat expired date 3 hari in cooler cabinet - harus dibuatkan waste log entry,EXPIRED
Laporan: Steamed broccoli ditemukan over-prepared untuk service di after lunch rush. wajib segera dibuang sesuai SOP,SURPLUS
Kentang goreng mengalami terlalu gosong kecoklatan saat setelah oven baking. Harus disposal required immediately,OVERCOOKED
Kentang goreng kondisi keras sekali terlalu overdone dari kompor main stove wajib segera dibuang sesuai SOP.,OVERCOOKED
Rice bowl terkontaminasi hair di service counter - disposal required immediately,CONTAMINATED
Potongan wortel mengalami excessive peeling waste saat during vegetable prep. Harus direject oleh kitchen manager,PREP_WASTE
Ikan cod fillet kekuatan tekstur berubah keras dari deep fryer - disposal required immediately,OVERCOOKED
Noodle dish tercampur cleaning chemical spray di service counter - harus dibuatkan waste log entry,CONTAMINATED
Saus tiram mengalami terlewat 1 minggu dari expiry saat pada cold storage rack. Harus disposal required immediately,EXPIRED
Laporan: Ikan salmon ditemukan berubah warna kehijauan di di dry storage. harus dibuatkan waste log entry,SPOILED
Laporan: Ayam segar ditemukan berbau busuk tidak sedap di di rak pantry. wajib segera dibuang sesuai SOP,SPOILED
"inspeksi menemukan Sayuran brokoli keras sekali terlalu overdone setelah oven baking, wajib segera dibuang sesuai SOP",OVERCOOKED
"inspeksi menemukan Ayam grilled kekuatan tekstur berubah keras setelah oven baking, noted dalam daily waste report",OVERCOOKED
Susu cream kondisi telah lewat expired date 3 hari in cooler cabinet wajib segera dibuang sesuai SOP.,EXPIRED
Ketchup mengalami expired date hari ini saat di dry goods shelf. Harus noted dalam daily waste report,EXPIRED
Laporan: Telur ayam ditemukan berbau busuk tidak sedap di dalam freezer. wajib segera dibuang sesuai SOP,SPOILED
Potongan wortel kondisi bagian tak terpakai dari prep during vegetable prep wajib segera dibuang sesuai SOP.,PREP_WASTE
Daging sapi cincang mengalami berbau busuk tidak sedap saat di dry storage. Harus harus dibuatkan waste log entry,SPOILED
Kulit kentang mengalami over-trimmed during prep saat di prep station. Harus noted dalam daily waste report,PREP_WASTE
Laporan: Rice pilaf ditemukan hangus kehitaman di grilled on BBQ. harus dibuatkan waste log entry,OVERCOOKED
Ujung daun bawang excessive peeling waste di prep station - direject oleh kitchen manager,PREP_WASTE
Mayonaise mengalami terlewat 1 minggu dari expiry saat pada cold storage rack. Harus wajib segera dibuang sesuai SOP,EXPIRED
Batang asparagus kondisi over-trimmed during prep during vegetable prep disposal required immediately.,PREP_WASTE
Laporan: Ikan salmon ditemukan berlendir keputihan di di dry storage. wajib segera dibuang sesuai SOP,SPOILED
Steak sapi ribeye keras sekali terlalu overdone setelah oven baking - direject oleh kitchen manager,OVERCOOKED
Noodle dish terkontaminasi hair di service counter - noted dalam daily waste report,CONTAMINATED
Soup tomato terkontaminasi hair during food assembly - direject oleh kitchen manager,CONTAMINATED
Laporan: Minyak zaitun ditemukan expired date terlampaui di in cooler cabinet. disposal required immediately,EXPIRED
Fresh fruit salad mengalami tidak tersentuh customer saat end of dinner service. Harus disposal required immediately,SURPLUS
Ranting parsley kondisi excessive peeling waste pada cutting board harus dibuatkan waste log entry.,PREP_WASTE
"kondisi aktual: Tahu segar berlendir keputihan di chiller utama, direject oleh kitchen manager",SPOILED
"inspeksi menemukan Steak sapi ribeye hangus kehitaman setelah oven baking, direject oleh kitchen manager",OVERCOOKED
"laporan staff shift: Tahu segar berjamur hijau kebiruan di chiller utama, direject oleh kitchen manager",SPOILED
Ayam segar kondisi berjamur hijau kebiruan di dry storage disposal required immediately.,SPOILED
"inspeksi menemukan Portion rice tidak terjual hari ini after lunch rush, noted dalam daily waste report",SURPLUS
Batang asparagus mengalami over-trimmed during prep saat di sink area. Harus wajib segera dibuang sesuai SOP,PREP_WASTE
"inspeksi menemukan Keju cheddar terlewat 1 minggu dari expiry di dry goods shelf, harus dibuatkan waste log entry",EXPIRED
"catatan chef: Ujung daun bawang sisa trimming yang banyak pada cutting board, disposal required immediately",PREP_WASTE
Portion rice mengalami tidak terjual hari ini saat prepped but unserved. Harus noted dalam daily waste report,SURPLUS
Kentang goreng kering berlebihan terlalu hard setelah oven baking - harus dibuatkan waste log entry,OVERCOOKED
Saus tiram terlewat 1 minggu dari expiry in cooler cabinet - harus dibuatkan waste log entry,EXPIRED
Sandwich club tercampur cleaning chemical spray during food assembly - disposal required immediately,CONTAMINATED
Laporan: Ikan cod fillet ditemukan keras sekali terlalu overdone di setelah oven baking. harus dibuatkan waste log entry,OVERCOOKED
"inspeksi menemukan Steak sapi ribeye hangus kehitaman dari kompor main stove, noted dalam daily waste report",OVERCOOKED
Laporan: Noodle dish ditemukan tersentuh paper towel kotor di di service counter. noted dalam daily waste report,CONTAMINATED
Portion rice leftover setelah shift after lunch rush - noted dalam daily waste report,SURPLUS
Sayuran brokoli mengalami hangus kehitaman saat dari deep fryer. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
Daging sapi cincang berbau busuk tidak sedap di dry storage - wajib segera dibuang sesuai SOP,SPOILED
Ikan salmon mengalami berubah warna kehijauan saat di dry storage. Harus noted dalam daily waste report,SPOILED
Ujung daun bawang mengalami bagian tak terpakai dari prep saat pada cutting board. Harus direject oleh kitchen manager,PREP_WASTE
Minyak zaitun terlewat 1 minggu dari expiry pada cold storage rack - wajib segera dibuang sesuai SOP,EXPIRED
Sandwich club mengalami tercampur cleaning chemical spray saat di plating area. Harus noted dalam daily waste report,CONTAMINATED
Sandwich club kondisi tersentuh paper towel kotor at garnish station noted dalam daily waste report.,CONTAMINATED
Chicken stock kondisi leftover setelah shift after lunch rush wajib segera dibuang sesuai SOP.,SURPLUS
"kondisi aktual: Rice bowl jatuh ke lantai langsung at garnish station, noted dalam daily waste report",CONTAMINATED
Telur ayam kondisi berjamur hijau kebiruan di rak pantry noted dalam daily waste report.,SPOILED
Rice bowl mengalami tersentuh paper towel kotor saat at garnish station. Harus wajib segera dibuang sesuai SOP,CONTAMINATED
Kulit kentang kondisi terbuang saat pemotongan di sink area noted dalam daily waste report.,PREP_WASTE
Laporan: Keju cheddar ditemukan expired date terlampaui di pada cold storage rack. direject oleh kitchen manager,EXPIRED
Salad Caesar kondisi jatuh ke lantai langsung di service counter noted dalam daily waste report.,CONTAMINATED
Laporan: Batang seledri ditemukan excessive peeling waste di during vegetable prep. direject oleh kitchen manager,PREP_WASTE
"inspeksi menemukan Tahu segar berlendir keputihan di chiller utama, disposal required immediately",SPOILED
Ikan salmon kondisi berubah warna kehijauan di chiller utama wajib segera dibuang sesuai SOP.,SPOILED
Keju cheddar mengalami telah lewat expired date 3 hari saat in cooler cabinet. Harus wajib segera dibuang sesuai SOP,EXPIRED
Ranting parsley kondisi over-trimmed during prep during vegetable prep wajib segera dibuang sesuai SOP.,PREP_WASTE
